state	flyway.rates.Atlantic.Central	flyway.rates.Atlantic.Mississippi	flyway.rates.Atlantic.Pacific	flyway.rates.Central.Mississippi	flyway.rates.Central.Pacific	flyway.rates.Mississippi.Pacific	flyway.rates.Central.Atlantic	flyway.rates.Mississippi.Atlantic	flyway.rates.Pacific.Atlantic	flyway.rates.Mississippi.Central	flyway.rates.Pacific.Central	flyway.rates.Pacific.Mississippi	flyway.indicators.Atlantic.Central	flyway.indicators.Atlantic.Mississippi	flyway.indicators.Atlantic.Pacific	flyway.indicators.Central.Mississippi	flyway.indicators.Central.Pacific	flyway.indicators.Mississippi.Pacific	flyway.indicators.Central.Atlantic	flyway.indicators.Mississippi.Atlantic	flyway.indicators.Pacific.Atlantic	flyway.indicators.Mississippi.Central	flyway.indicators.Pacific.Central	flyway.indicators.Pacific.Mississippi	flyway.nonZeroRates
4500000	1.6560890698157038	0.1517412403976962	0.4676717346514253	0.6209318357526191	0.11681355640743175	0.4176788954948446	1.2365915635878837	0.8242739696646673	0.23426372643773694	0.6114527318153093	1.0573293537142607	0.4616074595828026	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
4600000	0.031393645690909786	0.13842500661937743	0.38269701526357897	2.0458500537397324	0.10924913660536605	0.0029457712189883815	0.4656522657335748	1.4595987994286463	0.2724755168455608	0.632365363431469	2.5711878721605874	0.5264449568201693	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
4700000	1.154108261877622	0.244281548301487	0.5428159620086704	1.5011383992673548	0.2801663163043584	1.351566181625415	0.4859567814213561	1.530363912563227	0.6239311027715391	1.0178933164015533	3.6007555257731028	0.7651011316800777	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
4800000	0.002799952862332084	0.7427226143298549	0.03532876256905578	1.8248464808877667	0.16378474246507888	0.5006610270397496	1.0652689522350272	2.0361880325709287	0.13360780717852094	0.3328659195464777	3.7514378196981255	1.5062051888631218	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
4900000	0.6910450071015686	0.07138189283023084	1.4775820951681093	1.3515729281341171	0.08143360251077322	0.3766837880291226	1.7320803542380205	1.572215773892849	0.606021538073176	1.1660023042881198	2.6612186565545612	1.2791593330364897	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
5000000	0.20007316836367248	1.1004472681549102	0.15634150447237574	2.955967557618484	0.3912132994411376	1.0046760054287869	1.1222588184517657	1.6533212168003777	0.38563406536848255	1.0665511249391542	4.301539588989988	1.976410049344047	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
5100000	0.13488952185320568	0.139141551185555	1.3623844213372416	1.7585549658344757	0.14425427501635446	1.692546207254999	0.7506038558351777	1.0933769177118098	0.28997115144739405	0.4686480667175404	3.676163374766855	0.8731117541919546	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
5200000	0.7240299167502448	0.3483593709599476	0.29009268114563735	1.473780676278906	0.326257425719388	0.12951726700532662	0.4486739878275298	1.8419383100048368	0.44679357113855367	0.6594326773131689	3.077878640605353	1.0947937321374006	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
5300000	1.8692571900420676	0.16122179140190843	1.3854176602091488	0.7010373631168391	0.03165916373721908	0.23714113319507585	1.0627074453511254	0.7850201553131422	0.2395988316840846	0.4554439325427451	1.6199997329697533	0.5203734515360323	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
5400000	4.291722839480382	0.5501270362424631	0.18115053185169933	2.5274517357958644	0.6734709798390641	1.318555311563468	0.3238652242116782	2.2236665488972736	0.5811596975595119	0.7748654885261963	2.8819721911889653	1.5863284911045774	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
5500000	1.2759908699630005	0.0776389665120449	0.0069182037378624885	1.2431765300587958	0.19305631293270614	0.2208132026975232	0.1969458134179199	0.9950379819904674	0.2230994490377249	0.5435106415755699	1.5996245646452294	0.51479241289211	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
5600000	2.4177576363538256	0.2459840463735458	1.3080584924478524	1.0301706561792272	1.1164170643767621	0.23859174302110323	0.35220572036334385	0.734086710116619	2.7591834430362034	0.3543797423561505	0.3771258334893236	0.0669258039288978	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
5700000	0.787241778290448	0.19941326877362725	1.9714736032822924	1.8388569610540546	2.6429112489279674	1.2553044382948515	0.5706077052920135	1.299452162742036	2.0340758453786547	0.24345278013432667	0.0403399925724744	0.10026028960906953	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
5800000	2.755186348408681	0.06804085224204288	0.5824334232082746	0.5890963229193827	0.03342974298882065	1.2839063969146585	0.12054798021955532	0.4496137599061898	0.0994315094327781	0.23965298481475436	0.7616670816083705	0.2923792370781037	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
5900000	0.02429512843535643	0.19333694587709924	0.272712563183299	1.0089269442288453	0.13497099038008317	0.7220291807075211	0.1749952284897949	0.6867346392327582	0.18813303503329395	0.11346038975367942	1.2891779533377659	0.296853752889521	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
6000000	0.9081091338571635	0.24810354467632872	0.22113619712914276	1.2597120458705127	0.1224002637222065	0.43104573555248765	1.8111268361435298	1.9620363272439754	0.41794908290632876	1.118532370448129	2.0613114213231873	1.4092432303152256	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
6100000	0.19668897708736324	0.30873700709176527	0.8871129960990838	2.447445790728705	0.27683066365835574	1.0614362012338572	0.8408152356248472	2.3132529412116956	0.008411063956477833	0.49241307516581323	3.7594934686067494	0.463544519888491	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
6200000	0.3526587869228351	0.2692434259403148	1.8842007155799219	1.8349319736036902	0.3003694059549079	0.30199947125547694	0.15360842247859205	1.3123827820285443	0.9167900501119005	0.6253717566199072	3.834490479721531	1.3517393603503052	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
6300000	1.6317802771340548	0.3875444242377814	0.42152671449131107	2.071720629123114	0.23624325113206085	0.29816571245149515	0.874469196733834	1.0635537869828082	0.3089321652203897	0.6458000233231531	2.9218494874977816	0.6404407937452514	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
6400000	0.15971689281582732	0.4335884976776002	0.14568937298096346	1.7632767799792435	0.10549550507683053	0.030322620564032985	1.2366871128999093	1.6580474950166697	0.47089016742311246	1.0048960330632055	3.991343916979251	1.4571947913928853	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
6500000	0.43363006517483815	0.20075401823968064	1.966344324316493	2.6522961307234514	0.37754062794452126	1.2893150848099302	0.592550698440764	2.322751720932481	1.2231767890300496	0.9365623234453961	3.6037511259480506	1.659808613954868	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
6600000	0.8366000198133191	0.15283120435854222	0.014674017469319458	1.1337279777988376	0.037052836340846135	1.0919946899258006	0.8609443660876406	0.9451676443577172	0.2411687947062377	0.44049676037148205	1.5874001649922131	0.6012732385942856	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
6700000	2.400070450468942	0.38534684722467155	0.1888469194460068	2.095990602546217	0.25093579793416937	0.795560263563535	0.643007306834633	1.8078353813795385	0.30286351940476763	0.5624986698016626	3.4898156119718613	1.3024501010228673	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
6800000	0.47662205876940933	0.14120239639127355	1.2481805884499622	1.1952361381988266	1.5641892588839972	0.4987538097506176	0.27177324221278837	0.7976056465318077	0.37969268790884037	0.3671937267139643	0.1831732469882601	0.3163249063081045	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
6900000	0.3143228018170533	0.5190375879805891	1.0095821677819925	2.679714363837651	3.217746238735146	0.261283220788601	0.6493889303077895	1.4819704872869752	0.05893831739713094	0.5439119038898118	0.10743461110168323	0.10435140250001643	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
7000000	1.1957274149214339	0.16362926172086414	0.17556547018746374	1.397500941277439	0.09436392285715267	0.6365540121696718	3.8488708776924794	1.299908642940841	1.2180231840758942	0.578069082896943	3.2431107117519766	1.4155144547185543	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
7100000	0.11168303652873778	0.37220271564031004	1.374695474541002	1.2670392629504004	0.18229705110754882	1.331008409089059	0.3799181537083118	1.0616378769091501	0.520699652784111	0.550004265162229	2.5749270199229812	0.5828887317564945	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
7200000	0.2703566726818754	0.3431723461611015	1.3254377079903952	1.4267519857188564	0.17100852563935506	0.7301103646273435	0.5153038792151708	0.9290965356178623	0.13448601773416222	0.6309564877077221	2.3464828837134104	0.7460804643991775	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
7300000	0.4415360783771595	0.10020940824866759	1.514943604614039	1.1477167497682548	0.14977529796252936	0.6731035325750777	0.16140515856531498	0.9373567895518264	0.1068814329668267	0.23833335744060083	1.5250679309804622	0.41396146360835395	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
7400000	1.1557846081053298	0.3170635927285137	3.702891069531945	2.1399190283531913	0.1756114945283285	0.017754820219654036	0.7701202082595466	1.6511600083913378	0.5545739062986045	1.3985226771704318	3.537861570542942	1.370342141393185	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
7500000	0.7667849712254234	0.41013508901583806	1.4122935362833475	1.1619971343438225	0.2623696863990797	0.028481994841759693	0.4051774291562721	0.9285002940197872	0.2985129883515274	0.6929130317646729	2.6059371082241998	0.636607588572926	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
7600000	0.17093946762920167	0.4040492617103657	0.1317497344510608	2.768601747087218	0.3245158787679666	0.46349934024581246	1.321781155598478	1.9090789555850904	0.23702367849729455	0.6586656787802324	3.4536275952417967	0.8619503129733401	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
7700000	0.029178671032438628	0.32745851148280164	0.7913219499758459	1.5894488434362446	0.09818858735457126	0.05404379864109419	0.5120065844631638	0.9650665377192491	0.5974604394261951	0.4111381519409419	3.0686682148253315	0.3735117786941144	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
7800000	1.5173599465982766	0.57964386391344	1.1060945873179222	2.6749349943000276	0.1953309313760312	1.0010678198744531	0.7848174222401891	1.7942509029730518	0.22800059191738198	1.2352438772866916	5.236096910380116	1.7680720694803447	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
7900000	0.9690580112930356	0.2786203392800257	0.6999381124423448	1.5049154294754692	0.5210465468028136	1.4799358197570545	0.6291151170093682	1.1020298275421112	0.7674911710168101	0.2694458532301792	2.7161532981139014	0.7555716165097752	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
8000000	0.7086599468438152	0.17044409495263932	1.3547312679726993	1.4033486465081242	0.5591421459339022	0.5454485475032155	0.7974025090265681	0.6290883471746848	0.22329506050267042	0.41112428487897595	1.0970816815463826	0.3213880066450191	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
8100000	0.6774387367581711	0.18649884807787726	1.2700375100087453	1.0660187805174577	0.07648759222468403	4.39959415723588	2.573896612604972	0.9312693819058292	0.4513052800907466	0.2640577058107517	2.522792869096167	0.7228943613096617	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
8200000	0.7338302116628591	0.24511788454689432	0.2067683245438983	1.9156468840481442	0.16445631558619772	0.33553377530230577	0.7148875686017065	1.7108249940706646	0.45965823142451695	0.9688988955605427	3.1854532214873004	0.7297472712704893	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
8300000	0.7604235699131285	0.12371905502146674	0.40130110479073033	1.4367146021418822	0.07910112763367934	0.04815234784734473	1.8164046705493486	1.3544555645739895	0.4095623108432347	0.35423672728958233	1.9302877187039718	0.7830273066538521	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
8400000	0.22264071831938248	0.10319591718594882	2.407762409204309	1.5051139713679287	0.05685447803438463	0.2123627058353197	0.7188989215811212	1.1459992950879698	0.7342919067533078	0.4288545440415575	2.0938350391583764	0.8899935014160332	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
8500000	0.07537552851841751	0.2113024590991992	1.0959960823703916	0.9391255092801962	0.18380225648788676	0.2821747509888524	0.3488627064649775	1.1098439054336668	0.31921283452151106	0.17148704655398578	1.5388838041029045	0.3927928047701441	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
8600000	0.046587841718873535	0.31407235294874164	2.865479355096781	2.471518866047032	0.3426862537908422	0.7088335670706215	0.5485761952847451	2.2757789662456496	0.9480506399397386	1.083540860963787	6.067788377218599	1.7121220052848056	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
8700000	0.6842052930678669	0.23057067304295004	0.37005789778317005	1.1298047355013903	0.0509939657905423	2.0893197383397384	0.5739913452643397	0.8865154917058133	0.2902671208841688	0.3683003587082788	2.019321714795309	0.5554030569413634	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
8800000	0.20707406066456363	0.21087604625226108	0.025651688641455204	0.8690459181693889	0.08732264465028346	3.357575945694318	0.25665311602833624	1.0498146284425347	0.20573251678261398	0.40314850743069786	1.6924795416396161	0.553198808975627	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
8900000	0.3890478012594841	0.20358464117577918	0.03734590875755749	2.253168458690398	0.407527967349271	0.8806226402231742	0.4654125695343807	1.385960359968457	0.2592710596669349	0.790242228839143	4.12683496127696	1.3760925931476795	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
9000000	0.268791572813889	0.2924294457518681	1.1297986124873947	2.131592473949387	0.031188327641764158	0.6959072550405758	0.5994951774092974	1.5922317419623813	0.9965258922657275	0.48615027011344836	4.668255346952909	2.3013722210380414	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
9100000	0.03519630866141355	0.1931710136558558	0.9993338854750051	3.62472416254477	3.19811935330209	0.12949878182957403	0.6535270820235964	1.7532010243468512	0.1287091945034045	1.2963241995989347	0.4537519407353236	0.08319236533118947	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
9200000	0.28691418911647404	0.20856180375238628	0.5732461607341792	2.0532511048199975	2.2130191218962407	0.2863832403461817	0.3556086927632238	1.1595664796353156	0.006744181282065939	0.4892919683531335	0.11025512744180521	0.21202728716936084	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
9300000	1.562224722350529	0.17753469907665445	2.7815193036906094	0.9365938163566548	0.15441112664967724	1.172674826801726	0.5302504496384904	0.8119842231292177	0.3145031677731737	0.6513529253309824	1.5850289048192276	0.5432802322424901	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
9400000	1.7074843804628796	0.28578732332266243	1.013246513776714	2.1118052827874245	0.27882868885335504	1.0227514166714795	0.8215553064602082	1.2356170735411751	0.18313031440447114	0.3605418480178027	3.5633671824131192	0.7745594038143329	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
9500000	0.3609567795315125	0.4008579821271822	0.218769803511748	1.5184117133470467	0.1640747661899638	0.7047042571481201	0.6411547635756865	1.3511901259085086	0.29273939520791653	0.7131018973864388	2.8692613970569716	1.0181034298845761	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
9600000	0.09253922052641234	0.20864938380007378	0.7988124603972095	1.480653452410411	0.12073844017683383	0.8437817062193135	0.2939550892112575	1.1740235401072565	0.21752041983725917	0.25245865352650393	2.5358261549025736	0.7265145957986902	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
9700000	0.1982087092718843	0.5520229739705564	0.6193248244779391	3.0546789992370953	0.3420933158924019	1.3189539915820123	0.5054086092927756	1.9891152133604615	0.14710563855736358	0.11561596569823869	3.2165963156744315	0.5772672184362546	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
9800000	0.2980388685606295	0.09751336612863312	1.8073729721119118	1.4745344798207118	0.35012403916144597	1.0170544686354699	0.4941569514542213	1.2870138644542353	0.09674050216358748	0.8035915982772351	2.89412365604965	1.0763481022938453	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
9900000	0.02478910812866466	0.2365153537826491	0.0840855738249942	1.489651881194793	1.4868244730474833	1.7231964886255444	0.2973788325100244	1.5470067274763128	0.1708070274623273	0.679291518287805	0.8078851930246992	0.3724201518168728	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
10000000	0.02274482599517379	0.3788085957453803	0.5721978070318104	2.4833636876532545	0.45977144271848525	0.004241921284794443	0.7975748474601309	1.4774042642891194	0.39497294282874185	0.5560512474534368	3.032340587662908	0.9224516794725343	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
10100000	0.018220925843197566	0.28573188750151796	0.1402388414473814	1.2804819731989099	0.1480465177824257	0.1799262346991829	1.6422726512353047	1.1092514520035206	0.5413269869666923	1.124503366211758	2.4924720495003903	1.252251725842036	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
10200000	0.5406790629989343	0.31541959998668695	0.2904833912126795	1.8939573955790532	0.1721776500342391	0.02770459879339978	1.2735966536137413	1.7526702238760818	0.3998237282779408	0.36911395913857686	3.0133905713004108	1.213660458226911	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
10300000	1.0119962294333216	0.09687358955139104	0.7186444818414544	1.0342844290595878	0.12680136238866552	0.29896933778914764	0.41475380255446165	0.8002942606479526	0.12284535719439155	0.26636494922415366	1.3322306186737634	0.40466720030594855	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
10400000	0.37580950996164203	0.5129605157664464	1.5763703724276443	1.9109102899245975	0.3323438203504929	0.5619325169682335	0.8377253065033307	1.4228126514028123	0.8163394453404689	0.8435780459002322	3.630540473719269	0.34934768012299955	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
10500000	0.18675215337812173	0.2692031888875828	0.030282653525295793	3.158378020725447	0.4926492066631305	0.07034781831539283	0.8794535259030148	1.8708065611247546	0.737151396845024	0.6546167464169371	3.4208194314556666	0.6466785955912522	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
10600000	0.8848750348087252	0.26548651848960086	0.8911355117525013	1.017083688976127	0.2695050472848057	3.064785622674876	0.8691242603387591	1.1212434568748926	0.155375106397083	0.6127466177587485	2.3498041690400564	0.8730264574305591	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
10700000	0.02599094898532226	0.16526764905036914	1.907746776375111	1.6982213031640536	0.16078518085554075	0.6113945917866227	0.49903817435494435	0.9280112692319398	0.11455089956412151	0.6533276599955344	2.0757183797551533	0.6146277996994031	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
10800000	0.5410679199217427	0.3774728574686051	0.033437384033004565	1.590525939065464	0.21920908106276352	1.213868378855134	0.16272528534907096	1.6782104913837073	0.5793102621213694	1.176498724005157	2.456667761380877	0.5845077078335862	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
10900000	1.793359337990979	0.18192990263448341	2.1413968061290434	1.3750306806321024	0.13717904206995502	0.013625969499355052	0.2524939076748773	0.717553024421828	0.355570997162249	0.7078137545272175	2.028432337453464	0.7560623518061282	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
11000000	2.364099666910325	0.09627626599415462	0.36274304963314147	1.0381177780263253	0.14764638183485346	1.6211451172353584	0.06199224577539431	1.1869224835390304	0.15516676299382234	0.3181306351879182	1.3744470134989821	0.7977155721151942	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
11100000	0.5150087275563487	0.30830009806657555	2.5465393869013786	1.2610406650509478	0.3464114676175857	2.2983974055155927	0.6871730089345639	1.3388602763823023	0.7751752850362563	0.4552046233342747	2.6676986881693767	1.103027745734689	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
11200000	3.670586546071624	0.24240128276139897	0.20595236503896655	2.247679449423571	0.18975688587773512	0.8363575944547864	0.009359754305662193	1.6092116688916869	1.0604973162376672	0.31487690624412223	3.2521344550282705	0.4884491384296949	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
11300000	0.7601999134583146	0.15542935782660622	0.5771680413421159	1.1480650673564416	0.15148465583109375	0.20544282983029702	3.0757607768058386	1.2624838098732802	0.5342656506028197	0.3515675043007568	3.0826733744713404	1.2795454658605783	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
11400000	0.37576099699762416	0.12171928068424516	1.3046600000538837	1.9605619643285794	0.15738715830720137	0.6104802031492153	0.7120076922856987	1.789695009119971	0.4757949020156776	0.5746533519388822	3.117982009130551	1.0287285680738176	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
11500000	0.9367468597372948	0.4083787413966555	0.5105674415133383	1.676524790406109	0.25644679413629884	0.5793512859564294	0.575794362768366	1.8731810968408782	0.11509160138076092	0.5539675917497535	3.2221263163027642	1.132387055493615	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
11600000	0.20591201092779227	0.13933124700923663	0.23696201845858123	2.1856358426632387	0.6452447763188287	0.7516609448757213	0.7303112344422303	1.2953080599327618	0.27400183301256537	0.6760388250165091	3.2665830240501643	1.797908680279122	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
11700000	0.6226365139842492	0.23817280555268716	1.8545293930478262	1.7623984550875016	0.3912867250961999	1.1460588727016254	0.11442124249481378	1.4413607266817043	0.5971535106802893	1.0557209136286194	2.655801146912603	0.8551057085883397	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
11800000	3.2390344788886423	0.06944691078066602	2.7633071341742013	1.514832646225511	0.07805682120692062	0.4361416609616184	0.7200555360047801	0.9697206940619376	0.27999682820418526	0.5330324181560535	2.3316779202086777	0.6918993672787025	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
11900000	0.19701589956664395	0.8034132834491742	0.4097319432128056	2.7199107270823726	0.3992526048823061	0.08149596225737961	1.0680249049243107	2.1843057154232106	1.2322313600467638	1.1956800079995304	4.022688139955516	1.7060746489938607	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
12000000	1.1844803874195053	0.2625109705572966	0.705516915703505	1.952960951725288	0.35604612775581423	0.6861520127085701	0.4061865753624662	0.7683200682572894	0.09833122994006885	0.6054520176443868	2.2254432222903495	0.6669135275508805	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
12100000	0.21602090233451945	0.12346214224102778	0.31430409152776	1.32858211972416	0.23565531716949156	0.47326913309881774	0.3999121363805059	1.3322297244723031	0.583331913881095	0.27243876535433226	1.2341624712428483	0.6881208226285827	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
12200000	3.2845942350583592	0.13533757670415358	0.8581075699857655	1.9917225271571783	0.30309995760167224	0.8255837637954825	0.5161791890570262	1.22554326223947	0.4045750325468458	0.6231056770574702	3.5141822656293185	0.5882575355295029	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
12300000	4.36070999374277	0.21234815865661066	1.212605026628297	1.3071166406872732	1.9012794907552435	2.3338173534985844	0.3496504259118525	1.1407850103043649	1.087536798123329	0.5222601483931165	0.2721201598845267	2.321735015389873	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
12400000	0.9101382435058085	0.1418188022331348	0.12038103840092339	1.5852110220511666	2.024783120488939	0.007415237648008347	0.43902884192507036	1.0811240297231177	0.04799254551518472	0.39539223392959805	0.19222170980360362	0.010422247739699712	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	8.0
12500000	1.2256456539699776	0.4173964572836732	3.40712427930191	3.0258732556230417	3.120153929908544	0.34785245806066856	0.6995029170457664	1.7050666029950425	0.15937191365335462	0.3505182571334062	1.0037722407901535	0.5558225012958762	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	8.0
12600000	0.06595624217658048	0.21200598455942204	0.3017206948209508	2.7134486616397306	0.29424116682533685	0.022724402266055734	1.0423868836643755	1.3308394236796643	0.20463341604774887	0.7286706202552918	4.255880979427309	0.8531874288068088	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
12700000	1.0277525020140725	0.19353539175313347	0.5215930203383511	1.6932454334034213	0.09196106672269709	0.17390759549801124	0.9580300744364247	1.3723916632651791	0.10407812927813191	0.5407104191435586	2.499750827124739	1.254846345152939	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
